"ID","class","prob1","prob2","prob3","prob4"
28651,4,0.000147146849544693,0.0499558266190151,0.0133854096818585,0.936511616849582
28661,4,0.0966510636874135,0.311328374099482,0.00202995962650136,0.589990602586603
28671,4,0.19071524651036,0.037546274641805,0.0001229486396224,0.771615530208213
28681,2,0.0207447460692907,0.895660730769156,0.0244739224754857,0.0591206006860681
28691,1,0.562053359728688,0.0112359437783066,4.28269805681754e-06,0.426706413794948
28701,4,0.164517289174607,0.354626152947,0.00106508764206632,0.479791470236326
28711,4,0.016074304693842,0.221082412644302,0.0202366354723835,0.742606647189473
28721,4,0.0936110523096259,0.0314208864476181,0.00216517323494158,0.872802888007814
28731,4,0.015062082927986,0.00768364054284547,8.98012168995874e-06,0.977245296407479
28741,4,0.105009509501334,0.0333678403526288,0.00108522444340958,0.860537425702628
28751,4,0.011396239021434,0.00282017536437604,3.73599033105908e-06,0.985779849623859
28761,1,0.652135403055991,0.0058970736105523,1.25605315442887e-06,0.341966267280302
28771,4,0.0014604822825774,0.10773063620995,0.00786629481781933,0.882942586689654
28781,4,0.306780621500346,0.190822111285408,0.00021978855030993,0.502177478663936
28791,4,0.0114060388539093,0.0778491526054562,0.000158710294277554,0.910586098246357
28801,1,0.532672315104643,0.00229771319877148,7.69382633907952e-07,0.465029202313952
28811,4,0.000397979385270394,0.0255902347650308,0.00300827622911566,0.971003509620583
28812,4,0.00202612500062896,0.129692974385167,0.00218320003475803,0.866097700579446
28821,1,0.725375769281846,0.00196230414142957,2.42155194830064e-07,0.27266168442153
28831,4,0.0178364564551457,0.426384372884194,0.0232187492283618,0.532560421432298
28841,2,0.0825848249533958,0.714001121267414,0.0134474140048845,0.189966639774305
28851,4,0.153178538006551,0.225992953536021,0.00753673992674336,0.613291768530685
28861,3,5.18208351787077e-11,0.00829853816898409,0.991681585881982,1.98758972128597e-05
28871,2,0.00630938494331883,0.812572422039606,0.00804904808063599,0.173069144936439
28881,4,0.268595371901769,0.00646450499726859,4.09427970594012e-07,0.724939713672991
28891,1,0.659805255559317,0.0210538295661684,1.71226976473455e-07,0.319140743647538
28901,4,0.00177529937411782,0.0249164869142837,0.000442633647153895,0.972865580064445
28911,2,0.000425829931399763,0.855074803947781,0.0223232434618948,0.122176122658925
28921,4,0.102553662460028,0.0238428104416373,2.55859320410299e-06,0.873600968505131
28931,4,6.05776027074571e-05,0.0980534437918225,0.259449447656845,0.642436530948625
28941,1,0.963590013285917,0.00422762945184466,2.42442190335037e-09,0.0321823548378161
28951,4,0.075112125254226,0.0759239811824766,1.15025613211802e-05,0.848952391001976
28961,2,0.000395289779103218,0.566014743698519,0.0250289693348464,0.408560997187531
28971,4,0.0237467808087195,0.0164199327284946,1.80210943313084e-05,0.959815265368455
28981,2,0.00143163564705252,0.984725897004255,0.00491377990566031,0.00892868744303169
28991,4,0.0035923258758232,0.0382059607225452,0.000248836474710768,0.957952876926921
29001,1,0.988531206050993,0.00424556889031719,4.83550078230508e-10,0.00722322457513967
29011,1,0.94036640712786,0.0112235173365187,1.54881846985245e-08,0.0484100600474364
29021,1,0.802965115323843,0.00508646129582895,2.01542055759516e-08,0.191948403226122
29031,3,1.8745730286431e-08,0.0791564092334892,0.919137205046267,0.00170636697451329
