0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
,한국아동·청소년패널조사 2018 중등용 변수 레이아웃,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,! 시트명 변경 시 하이퍼링크가 작동하지 않음,,,,,,,,,,,,,
,대영역,중영역,소영역,조사항목,하위요인,변수설명,변수명,변수유무,,,,,,
,,,,,,,,w1,w2,w3,w4,w5,w6,w7
,-,-,-,-,-,ID (종단자료 연계를 위한 고유 ID),ID,Y,Y,Y,Y,Y,Y,Y
,-,-,-,-,-,가구 ID,HID,Y,Y,Y,Y,Y,Y,Y
,-,-,-,-,-,개인 ID,PID,Y,Y,Y,Y,Y,Y,Y
,-,-,-,-,-,학교코드,SCLID,Y,Y,Y,Y,Y,Y,Y
,-,-,-,-,-,온라인 조사 여부,YONLINE,,,Y,,,,
,-,-,-,-,-,횡단면_원 가중치,WEIGHTA1,Y,Y,Y,Y,Y,Y,Y
,-,-,-,-,-,횡단면_표준화 가중치,WEIGHTA2,Y,Y,Y,Y,Y,Y,Y
,-,-,-,-,-,종단면_원 가중치,WEIGHTB1,,Y,Y,Y,Y,Y,Y
,-,-,-,-,-,종단면_표준화 가중치,WEIGHTB2,,Y,Y,Y,Y,Y,Y
,-,-,-,-,-,[형제자매] 원패널과의 관계,SIBLING,,Y,Y,Y,Y,Y,Y
,-,-,-,-,-,[형제자매] 원패널과의 관계_기타,SIBLING_T,,Y,Y,Y,Y,Y,Y
,-,-,-,-,-,[형제자매] 형제자매 학년,SGRADE,,Y,Y,Y,Y,Y,Y
,-,-,-,-,-,조사 참여 여부_청소년,SURVEY1,,Y,Y,Y,Y,Y,Y
,-,-,-,-,-,조사 참여 여부_보호자,SURVEY2,,Y,Y,Y,Y,Y,Y
,-,-,-,-,-,코호트 구분,COHORT,Y,Y,Y,Y,Y,Y,Y
,[발달환경],[매체],[스마트폰],[의존도],[내성],스마트폰 사용에 많은 시간을 보내지 않는다,YMDA1C15,문2-2-15,문2-2-15,문2-2-15,문2-2-15,문2-2-15,문2-2-15,문2-2-15
,[발달환경],[활동/문화환경],[청소년 활동],[연간 참여 횟수],-,문화예술 활동,YACT1A01,문3a-1,문3a-1,문3a-1,문3a-1,문3a-1,문3a-1,문3a-1
,[발달환경],[활동/문화환경],[청소년 활동],[연간 참여 횟수],-,과학정보 활동,YACT1A02,문3a-2,문3a-2,문3a-2,문3a-2,문3a-2,문3a-2,문3a-2
,[발달환경],[활동/문화환경],[청소년 활동],[연간 참여 횟수],-,모험개척 활동,YACT1A03,문3a-3,문3a-3,문3a-3,문3a-3,문3a-3,문3a-3,문3a-3
,[발달환경],[활동/문화환경],[청소년 활동],[연간 참여 횟수],-,자원봉사 활동,YACT1A04,문3a-4,문3a-4,문3a-4,문3a-4,문3a-4,문3a-4,문3a-4
,[발달환경],[활동/문화환경],[청소년 활동],[연간 참여 횟수],-,직업진로 활동,YACT1A05,문3a-5,문3a-5,문3a-5,문3a-5,문3a-5,문3a-5,문3a-5
,[발달환경],[활동/문화환경],[청소년 활동],[연간 참여 횟수],-,국제교류 활동,YACT1A06,문3a-6,문3a-6,문3a-6,문3a-6,문3a-6,문3a-6,문3a-6
,[발달환경],[활동/문화환경],[청소년 활동],[연간 참여 횟수],-,건강보건 활동,YACT1A07,문3a-7,문3a-7,문3a-7,문3a-7,문3a-7,문3a-7,문3a-7
,[발달환경],[활동/문화환경],[청소년 활동],[연간 참여 횟수],-,자기(인성) 계발 활동,YACT1A08,문3a-8,문3a-8,문3a-8,문3a-8,문3a-8,문3a-8,문3a-8
,[발달환경],[활동/문화환경],[청소년 활동],[연간 참여 횟수],-,환경보존 활동,YACT1A09,문3a-9,문3a-9,문3a-9,문3a-9,문3a-9,문3a-9,문3a-9
,[발달환경],[활동/문화환경],[청소년 활동],[참여 만족도],-,문화예술 활동,YACT1B01,문3b-1,문3b-1,문3b-1,문3b-1,문3b-1,문3b-1,문3b-1
,[발달환경],[활동/문화환경],[청소년 활동],[참여 만족도],-,과학정보 활동,YACT1B02,문3b-2,문3b-2,문3b-2,문3b-2,문3b-2,문3b-2,문3b-2
,[발달환경],[활동/문화환경],[청소년 활동],[참여 만족도],-,모험개척 활동,YACT1B03,문3b-3,문3b-3,문3b-3,문3b-3,문3b-3,문3b-3,문3b-3
,[발달환경],[활동/문화환경],[청소년 활동],[참여 만족도],-,자원봉사 활동,YACT1B04,문3b-4,문3b-4,문3b-4,문3b-4,문3b-4,문3b-4,문3b-4
,[발달환경],[활동/문화환경],[청소년 활동],[참여 만족도],-,직업진로 활동,YACT1B05,문3b-5,문3b-5,문3b-5,문3b-5,문3b-5,문3b-5,문3b-5
,[발달환경],[활동/문화환경],[청소년 활동],[참여 만족도],-,국제교류 활동,YACT1B06,문3b-6,문3b-6,문3b-6,문3b-6,문3b-6,문3b-6,문3b-6
,[발달환경],[활동/문화환경],[청소년 활동],[참여 만족도],-,건강보건 활동,YACT1B07,문3b-7,문3b-7,문3b-7,문3b-7,문3b-7,문3b-7,문3b-7
,[발달환경],[활동/문화환경],[청소년 활동],[참여 만족도],-,자기(인성) 계발 활동,YACT1B08,문3b-8,문3b-8,문3b-8,문3b-8,문3b-8,문3b-8,문3b-8
,[발달환경],[활동/문화환경],[청소년 활동],[참여 만족도],-,환경보존 활동,YACT1B09,문3b-9,문3b-9,문3b-9,문3b-9,문3b-9,문3b-9,문3b-9
,[발달환경],[활동/문화환경],[동아리 활동],[연간 참여 횟수],-,교내 공식 동아리,YACT2A01,문4a-1,문4a-1,문4a-1,문4a-1,문4a-1,문4a-1,문4a-1
,[발달환경],[활동/문화환경],[동아리 활동],[연간 참여 횟수],-,교외 공식 동아리,YACT2A02,문4a-2,문4a-2,문4a-2,문4a-2,문4a-2,문4a-2,문4a-2
,[발달환경],[활동/문화환경],[동아리 활동],[참여 만족도],-,교내 공식 동아리,YACT2B01,문4b-1,문4b-1,문4b-1,문4b-1,문4b-1,문4b-1,문4b-1
,[발달환경],[활동/문화환경],[동아리 활동],[참여 만족도],-,교외 공식 동아리,YACT2B02,문4b-2,문4b-2,문4b-2,문4b-2,문4b-2,문4b-2,문4b-2
,[발달환경],[활동/문화환경],[팬덤 활동],[선호 연예인/운동선수 유무],-,"좋아하는 연예인, 운동선수 유무",YACT3A00,문5,문5,문5,문5,문5,문5,문5
,[발달환경],[활동/문화환경],[팬덤 활동],[팬덤 활동 빈도],-,팬미팅(싸인회) 참석하기,YACT3B01,문5-1-1,문5-1-1,문5-1-1,문5-1-1,문5-1-1,문5-1-1,문5-1-1
,[발달환경],[활동/문화환경],[팬덤 활동],[팬덤 활동 빈도],-,팬클럽이나 팬카페 활동하기,YACT3B02,문5-1-2,문5-1-2,문5-1-2,문5-1-2,문5-1-2,문5-1-2,문5-1-2
,[발달환경],[활동/문화환경],[팬덤 활동],[팬덤 활동 빈도],-,"방송국이나 공연장, 영화관, 경기장, 행사장가기",YACT3B03,문5-1-3,문5-1-3,문5-1-3,문5-1-3,문5-1-3,문5-1-3,문5-1-3
,[발달환경],[활동/문화환경],[팬덤 활동],[팬덤 활동 빈도],-,팬레터 쓰기 및 메시지 보내기,YACT3B04,문5-1-4,문5-1-4,문5-1-4,문5-1-4,문5-1-4,문5-1-4,문5-1-4
,[발달환경],[활동/문화환경],[팬덤 활동],[팬덤 활동 빈도],-,선물 보내기,YACT3B05,문5-1-5,문5-1-5,문5-1-5,문5-1-5,문5-1-5,문5-1-5,문5-1-5
,[발달환경],[활동/문화환경],[팬덤 활동],[팬덤 활동 빈도],-,"SNS, 블로그, 트위터, 기사 등에 댓글 달기",YACT3B06,문5-1-6,문5-1-6,문5-1-6,문5-1-6,문5-1-6,문5-1-6,문5-1-6
,[발달환경],[활동/문화환경],[팬덤 활동],[팬덤 활동 빈도],-,사진과 동영상 감상 및 업로드하기,YACT3B07,문5-1-7,문5-1-7,문5-1-7,문5-1-7,문5-1-7,문5-1-7,문5-1-7
,[발달환경],[활동/문화환경],[팬덤 활동],[팬덤 활동 빈도],-,"책, CD, DVD, 화보집 구입하기",YACT3B08,문5-1-8,문5-1-8,문5-1-8,문5-1-8,문5-1-8,문5-1-8,문5-1-8
,[발달환경],[활동/문화환경],[팬덤 활동],[팬덤 활동 빈도],-,굿즈 만들기 또는 구입하기,YACT3B09,문5-1-9,문5-1-9,문5-1-9,문5-1-9,문5-1-9,문5-1-9,문5-1-9
,[발달환경],[학교],[학교생활],[학교생활 만족도],-,지난 학기 학교생활 만족 수준,YEDU1A00,문8,문8,문8,문8,문8,문8,문8
,[발달환경],[학교],[학교생활],[학교생활 만족도],[온라인 개학],지난 학기 온라인 개학 학교생활 만족 수준,YEDU1A01,,,문8-1,,,,
,[발달환경],[학교],[학교생활],[학교생활 만족도],[등교 개학],지난 학기 등교 개학 학교생활 만족 수준,YEDU1A02,,,문8-2,,,,
,[발달환경],[학교],[학교생활],[일주일 평균 수업 일수],[등교수업],지난 학기 일주일 평균 등교수업 일수,YEDU1B01,,,,문8-1,,,
,[발달환경],[학교],[학교생활],[일주일 평균 수업 일수],[원격수업],지난 학기 일주일 평균 원격수업 일수,YEDU1B02,,,,문8-1,,,
,[발달환경],[학교],[학교생활],[학교생활 만족도],[등교수업],지난 학기 등교수업 만족도,YEDU1C01,,,,문8-2,,,
,[발달환경],[학교],[학교생활],[학교생활 만족도],[원격수업],지난 학기 원격수업 만족도,YEDU1C02,,,,문8-3,,,
,[발달환경],[학교],[친구],[친구관계],[긍정적 관계],친구들과 함께 시간을 보낸다,YEDU2A01,문23-1,문24-1,문24-1,문25-1,문25-1,문25-1,문25-1
,[발달환경],[학교],[친구],[친구관계],[긍정적 관계],친구들은 속상하고 힘든 일을 나에게 털어놓는다,YEDU2A02,문23-2,문24-2,문24-2,문25-2,문25-2,문25-2,문25-2
,[발달환경],[학교],[친구],[친구관계],[긍정적 관계],친구들에게 내 이야기를 잘한다,YEDU2A03,문23-3,문24-3,문24-3,문25-3,문25-3,문25-3,문25-3
,[발달환경],[학교],[친구],[친구관계],[긍정적 관계],친구들에게 내 비밀을 이야기 할 수 있다,YEDU2A04,문23-4,문24-4,문24-4,문25-4,문25-4,문25-4,문25-4
,[발달환경],[학교],[친구],[친구관계],[긍정적 관계],내가 무슨 일을 할 때 친구들은 나를 도와준다,YEDU2A05,문23-5,문24-5,문24-5,문25-5,문25-5,문25-5,문25-5
,[발달환경],[학교],[친구],[친구관계],[긍정적 관계],친구들은 나를 좋아하고 잘 따른다,YEDU2A06,문23-6,문24-6,문24-6,문25-6,문25-6,문25-6,문25-6
,[발달환경],[학교],[친구],[친구관계],[긍정적 관계],친구들은 나에게 관심이 있다,YEDU2A07,문23-7,문24-7,문24-7,문25-7,문25-7,문25-7,문25-7
,[발달환경],[학교],[친구],[친구관계],[긍정적 관계],친구들과의 관계가 좋다,YEDU2A08,문23-8,문24-8,문24-8,문25-8,문25-8,문25-8,문25-8
,[발달환경],[학교],[친구],[친구관계],[부정적 관계],친구들과 의견 충돌이 잦다,YEDU2A09,문23-9,문24-9,문24-9,문25-9,문25-9,문25-9,문25-9
,[발달환경],[학교],[친구],[친구관계],[부정적 관계],친구와 싸우면 잘 화해하지 않는다,YEDU2A10,문23-10,문24-10,문24-10,문25-10,문25-10,문25-10,문25-10
,[발달환경],[학교],[친구],[친구관계],[부정적 관계],친구가 내 뜻과 다르게 행동하면 화를 내거나 짜증을 낸다,YEDU2A11,문23-11,문24-11,문24-11,문25-11,문25-11,문25-11,문25-11
,[발달환경],[학교],[친구],[친구관계],[부정적 관계],나와 다른 아이들과는 친해질 생각이 없다,YEDU2A12,문23-12,문24-12,문24-12,문25-12,문25-12,문25-12,문25-12
,[발달환경],[학교],[친구],[친구관계],[부정적 관계],친구들은 나의 어렵고 힘든 점에 대해 관심이 없다,YEDU2A13,문23-13,문24-13,문24-13,문25-13,문25-13,문25-13,문25-13
,[발달환경],[학교],[교사],[교사관계],[접근가능성],내가 공부나 다른 문제로 힘들 때 선생님께 찾아가서 제일 먼저 의논하고 싶다,YEDU3A01,문24-1,문25-1,문25-1,문26-1,문26-1,문26-1,문26-1
,[발달환경],[학교],[교사],[교사관계],[민감성],선생님은 내가 수업시간에 다른 생각을 하는지 금방 아신다,YEDU3A02,문24-2,문25-2,문25-2,문26-2,문26-2,문26-2,문26-2
,[발달환경],[학교],[교사],[교사관계],[민감성],선생님은 수업내용을 내가 알아듣기 쉽게 잘 정리해서 설명해주신다,YEDU3A03,문24-3,문25-3,문25-3,문26-3,문26-3,문26-3,문26-3
,[발달환경],[학교],[교사],[교사관계],[신뢰성],선생님은 내가 앞으로 공부를 잘 할 수 있다고 믿으신다,YEDU3A04,문24-4,문25-4,문25-4,문26-4,문26-4,문26-4,문26-4
,[발달환경],[학교],[교사],[교사관계],[민감성],선생님은 내가 수업에 흥미가 있는지를 잘 아신다,YEDU3A05,문24-5,문25-5,문25-5,문26-5,문26-5,문26-5,문26-5
,[발달환경],[학교],[교사],[교사관계],[수용성],선생님은 질문에 대답할 때까지 참고 기다려주신다,YEDU3A06,문24-6,문25-6,문25-6,문26-6,문26-6,문26-6,문26-6
,[발달환경],[학교],[교사],[교사관계],[신뢰성],선생님은 내가 책임과 의무를 다하는 학생이라고 생각하신다,YEDU3A07,문24-7,문25-7,문25-7,문26-7,문26-7,문26-7,문26-7
,[발달환경],[학교],[교사],[교사관계],[수용성],선생님은 나의 의견을 존중하시고 자유롭게 말하도록 하신다,YEDU3A08,문24-8,문25-8,문25-8,문26-8,문26-8,문26-8,문26-8
,[발달환경],[학교],[교사],[교사관계],[수용성],선생님은 내가 모르는 것을 질문하면 이해할 때까지 몇 번이라도 다시 설명해주신다,YEDU3A09,문24-9,문25-9,문25-9,문26-9,문26-9,문26-9,문26-9
,[발달환경],[학교],[교사],[교사관계],[신뢰성],선생님은 내가 끈기와 인내심이 강하다고 생각하신다,YEDU3A10,문24-10,문25-10,문25-10,문26-10,문26-10,문26-10,문26-10
,[발달환경],[학교],[교사],[교사관계],[접근가능성],선생님은 내가 공부하면서 부족한 부분이 있으면 개별적으로 보충해주신다,YEDU3A11,문24-11,문25-11,문25-11,문26-11,문26-11,문26-11,문26-11
,[발달환경],[학교],[교사],[교사관계],[접근가능성],선생님은 내가 원할 때마다 항상 나를 위해 시간을 내 주신다,YEDU3A12,문24-12,문25-12,문25-12,문26-12,문26-12,문26-12,문26-12
,[발달환경],[학교],[교사],[교사관계],[민감성],선생님은 내가 수업내용을 잘 이해하고 있는지를 금방 눈치 채신다,YEDU3A13,문24-13,문25-13,문25-13,문26-13,문26-13,문26-13,문26-13
,[발달환경],[학교],[교사],[교사관계],[신뢰성],선생님은 내가 머리가 좋은 학생이라고 생각하신다,YEDU3A14,문24-14,문25-14,문25-14,문26-14,문26-14,문26-14,문26-14
,[발달환경],[가정],[부모관계],[부모님과 함께 보내는 시간],-,평일_시,YFAM1A01,문21a,문21a,문21a,문22a,문22a,문22a,문22a
,[발달환경],[가정],[부모관계],[부모님과 함께 보내는 시간],-,평일_분,YFAM1A02,문21a,문21a,문21a,문22a,문22a,문22a,문22a
,[발달환경],[가정],[부모관계],[부모님과 함께 보내는 시간],-,주말_시,YFAM1A03,문21b,문21b,문21b,문22b,문22b,문22b,문22b
,[발달환경],[가정],[부모관계],[부모님과 함께 보내는 시간],-,주말_분,YFAM1A04,문21b,문21b,문21b,문22b,문22b,문22b,문22b
,[발달환경],[가정],[형제자매],[형제/자매수],-,명,YFAM3A00,,문22,문22,문23,문23,문23,문23
,[발달환경],[가정],[형제자매],[전체 형제/자매 중 본인의 출생 순서],-,번째,YFAM3B00,,문22-1,문22-1,문23-1,문23-1,문23-1,문23-1
,[발달환경],[가정],[형제자매],[첫째 형제/자매와 함께 보내는 시간],-,평일_시,YFAM1B01,,문22-1a,문22-1a,문23-1a,문23-1a,문23-1a,문23-1a
,[발달환경],[가정],[형제자매],[첫째 형제/자매와 함께 보내는 시간],-,평일_분,YFAM1B02,,문22-1a,문22-1a,문23-1a,문23-1a,문23-1a,문23-1a
,[발달환경],[가정],[형제자매],[첫째 형제/자매와 함께 보내는 시간],-,주말_시,YFAM1B03,,문22-1b,문22-1b,문23-1b,문23-1b,문23-1b,문23-1b
,[발달환경],[가정],[형제자매],[첫째 형제/자매와 함께 보내는 시간],-,주말_분,YFAM1B04,,문22-1b,문22-1b,문23-1b,문23-1b,문23-1b,문23-1b
,[발달환경],[가정],[형제자매],[둘째 형제/자매와 함께 보내는 시간],-,평일_시,YFAM1C01,,문22-1a,문22-1a,문23-1a,문23-1a,문23-1a,문23-1a
,[발달환경],[가정],[형제자매],[둘째 형제/자매와 함께 보내는 시간],-,평일_분,YFAM1C02,,문22-1a,문22-1a,문23-1a,문23-1a,문23-1a,문23-1a
,[발달환경],[가정],[형제자매],[둘째 형제/자매와 함께 보내는 시간],-,주말_시,YFAM1C03,,문22-1b,문22-1b,문23-1b,문23-1b,문23-1b,문23-1b
,[발달환경],[가정],[형제자매],[둘째 형제/자매와 함께 보내는 시간],-,주말_분,YFAM1C04,,문22-1b,문22-1b,문23-1b,문23-1b,문23-1b,문23-1b
,[발달환경],[가정],[형제자매],[셋째 형제/자매와 함께 보내는 시간],-,평일_시,YFAM1D01,,문22-1a,문22-1a,문23-1a,문23-1a,문23-1a,문23-1a
,[발달환경],[가정],[형제자매],[셋째 형제/자매와 함께 보내는 시간],-,평일_분,YFAM1D02,,문22-1a,문22-1a,문23-1a,문23-1a,문23-1a,문23-1a
,[발달환경],[가정],[형제자매],[셋째 형제/자매와 함께 보내는 시간],-,주말_시,YFAM1D03,,문22-1b,문22-1b,문23-1b,문23-1b,문23-1b,문23-1b
,[발달환경],[가정],[형제자매],[셋째 형제/자매와 함께 보내는 시간],-,주말_분,YFAM1D04,,문22-1b,문22-1b,문23-1b,문23-1b,문23-1b,문23-1b
,[발달환경],[가정],[형제자매],[넷째 형제/자매와 함께 보내는 시간],-,평일_시,YFAM1E01,,문22-1a,문22-1a,문23-1a,문23-1a,문23-1a,문23-1a
,[발달환경],[가정],[형제자매],[넷째 형제/자매와 함께 보내는 시간],-,평일_분,YFAM1E02,,문22-1a,문22-1a,문23-1a,문23-1a,문23-1a,문23-1a
,[발달환경],[가정],[형제자매],[넷째 형제/자매와 함께 보내는 시간],-,주말_시,YFAM1E03,,문22-1b,문22-1b,문23-1b,문23-1b,문23-1b,문23-1b
,[발달환경],[가정],[형제자매],[넷째 형제/자매와 함께 보내는 시간],-,주말_분,YFAM1E04,,문22-1b,문22-1b,문23-1b,문23-1b,문23-1b,문23-1b
,[발달환경],[가정],[형제자매],[다섯째 형제/자매와 함께 보내는 시간],-,평일_시,YFAM1F01,,문22-1a,문22-1a,문23-1a,문23-1a,문23-1a,문23-1a
,[발달환경],[가정],[형제자매],[다섯째 형제/자매와 함께 보내는 시간],-,평일_분,YFAM1F02,,문22-1a,문22-1a,문23-1a,문23-1a,문23-1a,문23-1a
,[발달환경],[가정],[형제자매],[다섯째 형제/자매와 함께 보내는 시간],-,주말_시,YFAM1F03,,문22-1b,문22-1b,문23-1b,문23-1b,문23-1b,문23-1b
,[발달환경],[가정],[형제자매],[다섯째 형제/자매와 함께 보내는 시간],-,주말_분,YFAM1F04,,문22-1b,문22-1b,문23-1b,문23-1b,문23-1b,문23-1b
,[발달환경],[가정],[형제자매],[여섯째 형제/자매와 함께 보내는 시간],-,평일_시,YFAM1G01,,,문22-1a,문23-1a,문23-1a,문23-1a,문23-1a
,[발달환경],[가정],[형제자매],[여섯째 형제/자매와 함께 보내는 시간],-,평일_분,YFAM1G02,,,문22-1a,문23-1a,문23-1a,문23-1a,문23-1a
,[발달환경],[가정],[형제자매],[여섯째 형제/자매와 함께 보내는 시간],-,주말_시,YFAM1G03,,,문22-1b,문23-1b,문23-1b,문23-1b,문23-1b
,[발달환경],[가정],[형제자매],[여섯째 형제/자매와 함께 보내는 시간],-,주말_분,YFAM1G04,,,문22-1b,문23-1b,문23-1b,문23-1b,문23-1b
,[발달환경],[가정],[형제자매],[일곱째 형제/자매와 함께 보내는 시간],-,평일_시,YFAM1H01,,,문22-1a,문23-1a,문23-1a,문23-1a,문23-1a
,[발달환경],[가정],[형제자매],[일곱째 형제/자매와 함께 보내는 시간],-,평일_분,YFAM1H02,,,문22-1a,문23-1a,문23-1a,문23-1a,문23-1a
,[발달환경],[가정],[형제자매],[일곱째 형제/자매와 함께 보내는 시간],-,주말_시,YFAM1H03,,,문22-1b,문23-1b,문23-1b,문23-1b,문23-1b
,[발달환경],[가정],[형제자매],[일곱째 형제/자매와 함께 보내는 시간],-,주말_분,YFAM1H04,,,문22-1b,문23-1b,문23-1b,문23-1b,문23-1b
,[발달환경],[가정],[양육태도],[따스함],-,부모님이 나를 사랑한다는 것을 표현하신다,YFAM2A01,문22-1,문23-1,문23-1,문24-1,문24-1,문24-1,문24-1
,[발달환경],[가정],[양육태도],[따스함],-,부모님은 나와 함께 있는 것을 좋아하신다,YFAM2A02,문22-2,문23-2,문23-2,문24-2,문24-2,문24-2,문24-2
,[발달환경],[가정],[양육태도],[따스함],-,부모님은 항상 나를 반가워하신다,YFAM2A03,문22-3,문23-3,문23-3,문24-3,문24-3,문24-3,문24-3
,[발달환경],[가정],[양육태도],[따스함],-,부모님은 나를 특별하게 여기신다,YFAM2A04,문22-4,문23-4,문23-4,문24-4,문24-4,문24-4,문24-4
,[발달환경],[가정],[양육태도],[거부],-,부모님이 나를 좋아하시는지 가끔 궁금할 때가 있다,YFAM2B01,문22-5,문23-5,문23-5,문24-5,문24-5,문24-5,문24-5
,[발달환경],[가정],[양육태도],[거부],-,부모님은 내가 방해가 된다고 생각하신다,YFAM2B02,문22-6,문23-6,문23-6,문24-6,문24-6,문24-6,문24-6
,[발달환경],[가정],[양육태도],[거부],-,부모님은 나로 하여금 불필요한 존재라고 느끼게 하신다,YFAM2B03,문22-7,문23-7,문23-7,문24-7,문24-7,문24-7,문24-7
,[발달환경],[가정],[양육태도],[거부],-,부모님은 내가 하는 어떤 것도 만족스러워하지 않으신다,YFAM2B04,문22-8,문23-8,문23-8,문24-8,문24-8,문24-8,문24-8
,[발달환경],[가정],[양육태도],[자율성 지지],-,부모님은 나를 믿어주신다,YFAM2C01,문22-9,문23-9,문23-9,문24-9,문24-9,문24-9,문24-9
,[발달환경],[가정],[양육태도],[자율성 지지],-,부모님은 나를 있는 그대로 받아주신다,YFAM2C02,문22-10,문23-10,문23-10,문24-10,문24-10,문24-10,문24-10
,[발달환경],[가정],[양육태도],[자율성 지지],-,부모님은 내가 중요하게 생각하는 일을 하게 해주신다,YFAM2C03,문22-11,문23-11,문23-11,문24-11,문24-11,문24-11,문24-11
,[발달환경],[가정],[양육태도],[자율성 지지],-,부모님은 나의 생각을 이해하려고 노력하신다,YFAM2C04,문22-12,문23-12,문23-12,문24-12,문24-12,문24-12,문24-12
,[발달환경],[가정],[양육태도],[강요],-,부모님은 나에게 늘 무엇을 하라고 하신다,YFAM2D01,문22-13,문23-13,문23-13,문24-13,문24-13,문24-13,문24-13
,[발달환경],[가정],[양육태도],[강요],-,부모님은 나에게 이래라저래라 하신다,YFAM2D02,문22-14,문23-14,문23-14,문24-14,문24-14,문24-14,문24-14
,[발달환경],[가정],[양육태도],[강요],-,부모님은 어떤 일을 할 때 오로지 그분들의 방식만이 유일하게 올바른 길이라고 생각하신다,YFAM2D03,문22-15,문23-15,문23-15,문24-15,문24-15,문24-15,문24-15
,[발달환경],[가정],[양육태도],[강요],-,"부모님은 모든 것에 대해 “안 돼."" 라고 하신다",YFAM2D04,문22-16,문23-16,문23-16,문24-16,문24-16,문24-16,문24-16
,[발달환경],[가정],[양육태도],[구조제공],-,"내가 무언가 하려고 할 때, 부모님이 어떻게 하라고 가르쳐 주신다",YFAM2E01,문22-17,문23-17,문23-17,문24-17,문24-17,문24-17,문24-17
,[발달환경],[가정],[양육태도],[구조제공],-,"어떤 일이나 사물이 돌아가는 이치를 알고 싶어할 때, 부모님께서 설명해주신다",YFAM2E02,문22-18,문23-18,문23-18,문24-18,문24-18,문24-18,문24-18
,[발달환경],[가정],[양육태도],[구조제공],-,내게 문제가 있을 때 부모님이 어떻게 해결해야할지 도움을 주신다,YFAM2E03,문22-19,문23-19,문23-19,문24-19,문24-19,문24-19,문24-19
,[발달환경],[가정],[양육태도],[구조제공],-,"부모님은 내게 규칙을 말씀하실 때, 왜 지켜야 하는지 이유도 설명해주신다",YFAM2E04,문22-20,문23-20,문23-20,문24-20,문24-20,문24-20,문24-20
,[발달환경],[가정],[양육태도],[비일관성],-,"부모님이 약속을 해도, 그 분들이 지키실지는 알 수 없다",YFAM2F01,문22-21,문23-21,문23-21,문24-21,문24-21,문24-21,문24-21
,[발달환경],[가정],[양육태도],[비일관성],-,부모님은 무언가를 하겠다고 말씀하시고는 실제로는 하지 않으실 때도 가끔 있다,YFAM2F02,문22-22,문23-22,문23-22,문24-22,문24-22,문24-22,문24-22
,[발달환경],[가정],[양육태도],[비일관성],-,부모님은 나에 대한 규칙을 자주 바꾸신다,YFAM2F03,문22-23,문23-23,문23-23,문24-23,문24-23,문24-23,문24-23
,[발달환경],[가정],[양육태도],[비일관성],-,부모님은 사전에 주의도 주지 않고 화부터 내신다,YFAM2F04,문22-24,문23-24,문23-24,문24-24,문24-24,문24-24,문24-24
,[특별모듈],[재난 안전 의식],[재난 안전 체감도],[자연재난],[우리사회],폭염⋅한파,YDIS1A01,,,문33-1,,,,
,[특별모듈],[재난 안전 의식],[재난 안전 체감도],[자연재난],[우리사회],"풍수해(태풍, 홍수, 호우, 해일 등)",YDIS1A02,,,문33-2,,,,
,[특별모듈],[재난 안전 의식],[재난 안전 체감도],[자연재난],[우리사회],지진,YDIS1A03,,,문33-3,,,,
,[특별모듈],[재난 안전 의식],[재난 안전 체감도],[자연재난],[우리사회],황사,YDIS1A04,,,문33-4,,,,
,[특별모듈],[재난 안전 의식],[재난 안전 체감도],[자연재난],[우리사회],산불,YDIS1A05,,,문33-5,,,,
,[특별모듈],[재난 안전 의식],[재난 안전 체감도],[자연재난],[우리사회],화산폭발,YDIS1A06,,,문33-6,,,,
,[특별모듈],[재난 안전 의식],[재난 안전 체감도],[사회재난],[우리사회],감염병 유행,YDIS1A07,,,문33-7,,,,
,[특별모듈],[재난 안전 의식],[재난 안전 체감도],[사회재난],[우리사회],"건축물 붕괴(건물, 도로, 기반시설 등)",YDIS1A08,,,문33-8,,,,
,[특별모듈],[재난 안전 의식],[재난 안전 체감도],[사회재난],[우리사회],화재 및 폭발사고,YDIS1A09,,,문33-9,,,,
,[특별모듈],[재난 안전 의식],[재난 안전 체감도],[사회재난],[우리사회],"교통사고(항공사고, 해상사고 포함)",YDIS1A10,,,문33-10,,,,
,[특별모듈],[재난 안전 의식],[재난 안전 체감도],[사회재난],[우리사회],환경오염사고(유해물질 유출 등),YDIS1A11,,,문33-11,,,,
,[특별모듈],[재난 안전 의식],[재난 안전 체감도],[사회재난],[우리사회],미세먼지,YDIS1A12,,,문33-12,,,,
,[특별모듈],[재난 안전 의식],[재난 안전 체감도],[자연재난],[본인],폭염⋅한파,YDIS1B01,,,문33-1,,,,
,[특별모듈],[재난 안전 의식],[재난 안전 체감도],[자연재난],[본인],"풍수해(태풍, 홍수, 호우, 해일 등)",YDIS1B02,,,문33-2,,,,
,[특별모듈],[재난 안전 의식],[재난 안전 체감도],[자연재난],[본인],지진,YDIS1B03,,,문33-3,,,,
,[특별모듈],[재난 안전 의식],[재난 안전 체감도],[자연재난],[본인],황사,YDIS1B04,,,문33-4,,,,
,[특별모듈],[재난 안전 의식],[재난 안전 체감도],[자연재난],[본인],산불,YDIS1B05,,,문33-5,,,,
,[특별모듈],[재난 안전 의식],[재난 안전 체감도],[자연재난],[본인],화산폭발,YDIS1B06,,,문33-6,,,,
